Time,V,F,P,Q,Ang
6.8666048,1.0057224538233,59.99008,565.456848,-28.407755,65.799904
6.8999376,1.00632404563152,59.99008,565.517639,-28.546698,65.77597
6.9332705,1.00639132036696,59.9901,565.432861,-28.582993,65.752014
6.9666033,1.00513567965592,59.9901,565.230896,-28.44879,65.728065
6.9999361,1.00412629402367,59.9901,565.107727,-28.297823,65.704124
7.0332689,1.00439142395447,59.9901,565.081055,-28.332338,65.680183
7.0666018,1.00441700202497,59.9901,565.088623,-28.291803,65.656242
7.0999346,1.00376831128693,59.99012,565.05304,-28.196815,65.632324
7.1332674,1.0034305043558,59.99012,565.071594,-28.120405,65.608398
7.1666002,1.00311827549518,59.99012,565.121033,-28.057468,65.58448
7.1999331,1.00276029275844,59.99012,565.148743,-27.985504,65.560555
7.2332659,1.00240497807905,59.99012,565.186584,-27.918089,65.536636
7.2665987,1.00251937379437,59.99012,565.219849,-27.910936,65.512711
7.2999315,1.00292447751099,59.99012,565.238281,-27.91534,65.488777
7.3332644,1.00323939647903,59.987965,565.451355,-28.005213,65.455917
7.3665972,1.00337399005002,59.984055,565.927185,-28.179768,65.408104
7.39993,1.00346684285596,59.98209,566.089783,-28.308043,65.360214
7.4332628,1.0034305043558,59.98108,565.916321,-28.404314,65.312256
7.4665956,1.00395807410999,59.979515,565.728088,-28.527864,65.259804
7.4999285,1.00468885722431,59.977305,565.632874,-28.717888,65.199875
7.5332613,1.00482479584901,59.976195,565.398254,-28.735506,65.139931
7.5665941,1.00476556938576,59.97671,564.991821,-28.679367,65.084419
7.5999269,1.00423934468528,59.97841,564.488037,-28.462845,65.036385
7.6332598,1.004157252309,59.97925,564.299377,-28.358814,64.988419
7.6665926,1.0048840002622,59.981825,564.175781,-28.274277,64.949402
7.6999254,1.0053456182846,59.98596,563.884155,-28.084192,64.925377
7.7332582,1.00624598841637,59.98804,563.965942,-28.0592,64.901443
7.7665911,1.00747472805325,59.98909,564.346313,-28.119255,64.877571
7.7999239,1.00766987109114,59.989625,564.782837,-28.106495,64.853729
7.8332567,1.00749759396627,59.98989,565.164734,-28.147415,64.829887
7.8665895,1.00792287348851,59.990005,565.461548,-28.30439,64.806015
7.8999224,1.00807766491518,59.990065,565.589478,-28.411722,64.782104
7.9332552,1.00747607310696,59.99008,565.54364,-28.404659,64.758171
7.966588,1.00714364639066,59.9901,565.433411,-28.409845,64.73423
7.9999208,1.00697273636956,59.9901,565.282471,-28.416544,64.710258
8.0332537,1.00740474116034,59.9901,565.180664,-28.482199,64.686302
8.0665865,1.00696464399726,59.9901,565.043945,-28.380871,64.662346
