Time,V,F,P,Q,Ang
33.6028252,1.06748358991471,59.881685,568.466919,-51.536846,-115.820381
33.6361504,1.06758410364811,59.881895,568.438232,-51.578266,-116.103531
33.6694756,1.06786523947006,59.88199,568.412415,-51.636036,-116.386696
33.7028008,1.06791684260217,59.8823,568.312927,-51.644451,-116.6688
33.7361259,1.06682080453741,59.8827,568.184875,-51.495331,-116.949547
33.7694511,1.06687105027795,59.88291,568.19165,-51.506542,-117.230293
33.8027763,1.06715082870832,59.883005,568.260864,-51.539886,-117.511032
33.8361015,1.06675017567095,59.88331,568.2854,-51.47403,-117.790688
33.8694267,1.06241896168327,59.883785,568.104736,-50.894684,-118.068741
33.9027519,1.04897032651528,59.884985,567.687134,-49.106892,-118.342606
33.9360771,1.04598370901655,59.887675,568.035156,-48.768486,-118.606438
33.9694023,1.04982733014918,59.890745,568.543701,-49.115543,-118.862015
34.0027275,1.05104426507327,59.8942,568.460205,-48.995445,-119.108299
34.0360527,1.05196101618873,59.896715,568.148071,-48.802658,-119.350479
34.0693779,1.0532838944125,59.897635,568.015198,-48.708042,-119.594048
34.1027031,1.05369269179932,59.89786,567.97229,-48.493462,-119.838852
34.1360283,1.05389098223065,59.898035,568.020203,-48.252327,-120.083405
34.1693535,1.05383530692381,59.89807,568.124207,-48.044888,-120.328033
34.2026787,1.05325536693714,59.897785,568.295166,-47.800289,-120.574203
34.2360039,1.05258170017493,59.89731,568.473022,-47.572308,-120.821838
34.2693291,1.05312632572838,59.89645,568.714417,-47.555046,-121.072441
34.3026543,1.05321055076289,59.89559,568.855408,-47.456749,-121.325256
34.3359795,1.05225439078716,59.89485,568.815552,-47.232597,-121.579491
34.3693047,1.05283161599069,59.89414,568.769043,-47.177849,-121.835342
34.4026299,1.05290088746558,59.893415,568.670288,-47.038883,-122.09301
34.435955,1.0528261864244,59.89275,568.544922,-46.842621,-122.352074
34.4692802,1.05275420016636,59.89191,568.449158,-46.681568,-122.613548
34.5026054,1.05290088746558,59.891185,568.423584,-46.541992,-122.876541
34.5359306,1.05349575875956,59.89065,568.408203,-46.450573,-123.140503
34.5692558,1.05408655787883,59.890175,568.38678,-46.356304,-123.405304
34.602581,1.05468145142514,59.88964,568.377502,-46.276897,-123.671547
34.6359062,1.05481182777315,59.88905,568.376282,-46.146095,-123.939331
34.6692314,1.05484578481481,59.888515,568.371094,-46.045773,-124.208336
34.7025566,1.05510520237158,59.888,568.418945,-45.953564,-124.478523
34.7358818,1.05582230566414,59.887485,568.451843,-45.947392,-124.749939
34.769207,1.05653943120902,59.886835,568.478516,-45.948021,-125.023163
34.8025322,1.05682056703097,59.886475,568.451782,-45.866261,-125.296707
34.8358574,1.05700799832971,59.886225,568.374268,-45.797359,-125.570518
34.8691826,1.05719542962845,59.8859,568.322144,-45.720863,-125.845284
34.9025078,1.05738286092719,59.88575,568.30127,-45.657383,-126.120033
34.935833,1.05764089884007,59.885675,568.280029,-45.582233,-126.394783
34.9691582,1.05781747100623,59.885635,568.268799,-45.507584,-126.669525
35.0024834,1.05752545379937,59.885635,568.262085,-45.4147,-126.94426
35.0358086,1.05798994874534,59.885805,568.270752,-45.399479,-127.218178
35.0691338,1.05861744194173,59.886015,568.287598,-45.397148,-127.491524
35.102459,1.05945949201601,59.88636,568.254944,-45.409317,-127.763664
35.1357841,1.05987917078773,59.8868,568.195374,-45.364853,-128.034592
35.1691093,1.05932097131855,59.887255,568.09314,-45.214336,-128.304337
35.2024345,1.05919873931998,59.887695,568.093628,-45.109577,-128.573044
35.2357597,1.06000004539473,59.88796,568.197754,-45.155518,-128.841568
